url,path,country,booking_links,empty_departures_rendered,empty_label_present,btn_inquiry_rendered,btn_waitlist_rendered,has_price,price_min,word_count,has_product_schema
https://smilrejser.dk/italien/amalfikysten,/italien/amalfikysten,italien,0,0,0,1,0,1,8995,1349,1
https://smilrejser.dk/italien/apulien,/italien/apulien,italien,0,0,0,0,0,1,13995,2007,1
https://smilrejser.dk/belgien/bruxelles,/belgien/bruxelles,belgien,0,0,0,0,0,0,,2241,0
https://smilrejser.dk/sverige/gotland,/sverige/gotland,sverige,0,0,0,1,0,1,9995,2438,1
https://smilrejser.dk/faeroeerne/torshavn,/faeroeerne/torshavn,faeroeerne,0,0,0,1,0,0,,2261,1
https://smilrejser.dk/irland/dublin,/irland/dublin,irland,0,0,0,1,0,1,9395,2144,1
https://smilrejser.dk/tyskland/munchen,/tyskland/munchen,tyskland,0,0,0,1,0,0,,2082,1
https://smilrejser.dk/italien/genova,/italien/genova,italien,0,0,0,0,0,1,12495,2279,1
https://smilrejser.dk/kroatien/dubrovnik,/kroatien/dubrovnik,kroatien,0,0,0,1,0,0,,2076,1
https://smilrejser.dk/italien/firenze,/italien/firenze,italien,0,0,0,1,0,1,9995,1979,1
https://smilrejser.dk/italien/cinque-terre,/italien/cinque-terre,italien,0,0,0,0,0,1,12495,1918,1
https://smilrejser.dk/frankrig/paris,/frankrig/paris,frankrig,0,0,0,1,0,1,7995,2243,1
https://smilrejser.dk/bosnien/mostar,/bosnien/mostar,bosnien,0,0,0,1,0,0,,2060,1
https://smilrejser.dk/england/london,/england/london,england,0,0,0,0,0,1,13995,1692,1
https://smilrejser.dk/estland/tallinn,/estland/tallinn,estland,0,0,0,1,0,0,,1618,1
https://smilrejser.dk/holland/amsterdam,/holland/amsterdam,holland,0,0,0,1,0,0,,1569,1
https://smilrejser.dk/tyskland/koln,/tyskland/koln,tyskland,0,0,0,1,0,0,,1799,1
https://smilrejser.dk/england/sydengland,/england/sydengland,england,0,0,0,0,0,1,12995,2499,1
https://smilrejser.dk/kroatien/split,/kroatien/split,kroatien,0,0,0,0,0,0,,2309,0
https://smilrejser.dk/belgien/antwerpen,/belgien/antwerpen,belgien,0,0,0,0,0,0,,1948,0
https://smilrejser.dk/graekenland/mykonos,/graekenland/mykonos,graekenland,0,0,0,0,0,0,,1902,0
https://smilrejser.dk/graekenland/santorini,/graekenland/santorini,graekenland,0,0,0,0,0,0,,2126,0
https://smilrejser.dk/portugal/madeira/madeira-vandreferie,/portugal/madeira/madeira-vandreferie,portugal,0,0,0,1,0,1,12995,215,1
https://smilrejser.dk/england/haverejser-england,/england/haverejser-england,england,0,0,0,0,0,1,12995,270,1
https://smilrejser.dk/portugal/madeira/madeira-rundrejser,/portugal/madeira/madeira-rundrejser,portugal,0,0,0,0,0,1,14995,185,1
https://smilrejser.dk/portugal/madeira/madeira-blomsterfestival,/portugal/madeira/madeira-blomsterfestival,portugal,0,0,0,1,0,1,13495,214,1
https://smilrejser.dk/portugal/portugal-flodkrydstogter,/portugal/portugal-flodkrydstogter,portugal,0,0,0,1,0,0,,239,1
https://smilrejser.dk/schweiz/schweiz-togrejser,/schweiz/schweiz-togrejser,schweiz,0,0,0,1,0,1,20495,218,1
https://smilrejser.dk/spanien/mallorca/soller,/spanien/mallorca/soller,spanien,0,0,0,1,0,0,,1753,1
https://smilrejser.dk/spanien/mallorca,/spanien/mallorca,spanien,0,0,0,1,0,0,,2107,1
https://smilrejser.dk/spanien/mallorca/palma,/spanien/mallorca/palma,spanien,0,0,0,1,0,0,,1812,1
https://smilrejser.dk/musik-og-underholdning/koncert-rejser/andrea-bocelli,/musik-og-underholdning/koncert-rejser/andrea-bocelli,musik-og-underholdning,0,0,0,1,0,0,,180,1
https://smilrejser.dk/jul-og-nytaar/julerejser,/jul-og-nytaar/julerejser,jul-og-nytaar,0,0,0,0,0,1,13995,177,1
https://smilrejser.dk/musik-og-underholdning/operarejser,/musik-og-underholdning/operarejser,musik-og-underholdning,0,0,0,1,0,1,10495,372,1
https://smilrejser.dk/spanien/tenerife,/spanien/tenerife,spanien,0,0,0,1,0,0,,2398,1
https://smilrejser.dk/spanien/ronda,/spanien/ronda,spanien,0,0,0,0,0,0,,1928,0
https://smilrejser.dk/ungarn/budapest,/ungarn/budapest,ungarn,0,0,0,1,0,0,,2089,1
https://smilrejser.dk/england/rundrejser-england,/england/rundrejser-england,england,0,0,0,1,0,0,,232,1
https://smilrejser.dk/frankrig/rouen,/frankrig/rouen,frankrig,0,0,0,1,0,1,16995,2042,1
https://smilrejser.dk/frankrig/cannes,/frankrig/cannes,frankrig,0,0,0,1,0,1,13495,2001,1
https://smilrejser.dk/madrejser/gastronomirejser,/madrejser/gastronomirejser,madrejser,0,0,0,1,0,1,11995,513,1
https://smilrejser.dk/italien/amalfi,/italien/amalfi,italien,0,0,0,1,0,1,8995,2520,1
https://smilrejser.dk/vinrejser/portvinsrejser,/vinrejser/portvinsrejser,vinrejser,0,0,0,1,0,1,10995,830,1
https://smilrejser.dk/spanien/san-sebastian,/spanien/san-sebastian,spanien,0,0,0,1,0,1,15995,1980,1
https://smilrejser.dk/portugal/portugal-rundrejser,/portugal/portugal-rundrejser,portugal,0,0,0,1,0,1,10995,428,1
https://smilrejser.dk/spanien/malaga,/spanien/malaga,spanien,0,0,0,1,0,1,12995,2284,1
https://smilrejser.dk/italien/amalfi/amalfi-kulturrejser,/italien/amalfi/amalfi-kulturrejser,italien,0,0,0,1,0,1,8995,518,1
https://smilrejser.dk/england/oxford,/england/oxford,england,0,0,0,1,0,0,,2106,1
https://smilrejser.dk/italien/apulien/apulien-kulturrejser,/italien/apulien/apulien-kulturrejser,italien,0,0,0,0,0,1,13995,191,1
https://smilrejser.dk/portugal/portugal-kulturrejser,/portugal/portugal-kulturrejser,portugal,0,0,0,1,0,1,7695,1328,1
https://smilrejser.dk/portugal/madeira/madeira-langtidsferie,/portugal/madeira/madeira-langtidsferie,portugal,0,0,0,0,0,0,,134,0
https://smilrejser.dk/europa/kulturrejser,/europa/kulturrejser,europa,0,0,0,1,0,1,7495,4873,1
